"S01009825","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","11","23","15","12","23","22","26","23","21","19","22","22","17","8","13","8","6","19","15","13","1"
"S01009826","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","7","14","10","10","11","6","13","15","18","14","2","6","5","5","4","7","14","9","15","2"
"S01009827","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","17","12","19","14","25","12","25","17","38","16","17","21","9","13","8","6","10","12","14","13","2"
"S01009828","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","11","20","12","9","5","11","14","7","16","20","20","10","13","11","4","8","4","6","12","7","8"
"S01009829","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","2","7","5","11","10","13","11","18","24","17","23","15","19","10","24","14","12","9","22","3"
"S01009830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10","9","6","15","15","23","19","16","14","4","7","9","21","3","7","6","5","9","9","8","0"
"S01009831","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","8","6","9","11","9","9","17","14","6","15","12","6","12","12","12","4","3","7","10","1"
"S01009832","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","26","37","21","17","48","33","30","46","20","32","21","24","13","11","14","10","11","18","20","10","1"
"S01009833","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","32","44","39","42","39","35","45","54","56","27","54","56","45","46","52","40","54","70","140","70","23"
"S01009834","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","32","19","8","21","26","36","24","28","15","10","24","19","8","16","14","5","10","24","18","12","5"
"S01009835","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","15","16","12","27","19","10","11","14","12","20","14","15","22","14","16","4","3","7","10","7","5"
"S01009836","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","8","8","8","4","10","11","13","7","15","12","11","10","12","0","4","6","8","5","8","8","6","2"
"S01009837","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","39","21","19","10","19","5","11","21","17","5","19","13","14","14","9","10","14","12","14","1"
"S01009838","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","28","19","28","41","30","19","15","13","20","18","19","14","14","11","13","12","12","8","18","16","2"
"S01009839","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","48","28","38","37","34","36","54","36","46","42","54","55","41","45","33","35","25","22","36","36","6"
"S01009840","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","11","12","24","16","11","12","23","16","8","16","13","12","15","10","13","9","12","10","3","4"
"S01009841","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","34","22","36","38","27","35","32","29","24","22","23","20","22","16","15","16","12","14","17","20","4"
"S01009842","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","34","31","39","31","30","50","30","47","50","45","48","34","34","26","11","23","20","11","35","28","8"
"S01009843","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24","36","38","39","60","39","135","94","110","116","42","88","61","64","53","48","34","44","47","47","59","12"
"S01009844","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","48","50","37","32","78","57","55","39","43","56","59","93","59","49","40","42","58","34","62","60","39","3"
"S01009845","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","24","28","40","45","46","34","55","38","51","46","60","50","24","38","60","37","25","36","20","43","7"
"S01009846","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","32","26","36","29","37","33","33","28","43","39","39","27","24","19","22","11","15","24","25","24","5"
"S01009847","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","22","32","24","31","22","27","37","22","20","22","22","33","29","37","31","19","19","26","30","19","2"
"S01009848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","18","21","25","27","29","30","19","22","14","23","20","32","9","6","10","17","11","16","10","15","11"
"S01009849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","93","30","25","79","111","40","21","8","27","17","12","10","21","9","18","10","15","14","17","7","4"
"S01009850","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","9","10","23","31","18","12","8","10","3","16","18","12","9","14","11","7","9","8","2","7","1"
"S01009851","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","23","90","72","26","25","43","54","33","51","46","75","41","41","29","42","46","60","64","108","76","21"
"S01009852","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","28","27","19","44","32","34","21","28","25","43","19","17","17","29","26","18","26","24","53","3"
"S01009853","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","12","6","9","16","9","6","10","19","10","13","16","18","2","11","5","9","9","11","5","5"
"S01009854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","41","29","17","13","20","16","5","8","14","16","9","25","12","26","8","7","8","5","9","8","12","2"
"S01009855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","4","3","4","2","6","3","5","0","1","7","5","2","3","1","4","2","3","4","2","1"
"S01009856","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","3","1","2","4","4","4","3","4","1","6","3","1","2","4","5","3","1","2","0"
"S01009857","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","11","7","6","4","5","6","11","5","8","12","13","12","8","9","4","2","4","16","5","7","1"
"S01009858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","2","7","7","4","5","4","5","7","5","8","2","2","2","5","6","2","4","3","6","0"
"S01009859","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","37","34","58","46","34","45","46","59","38","40","70","32","52","50","43","49","56","24","48","50","4"
"S01009860","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26","37","45","35","45","69","42","51","58","50","44","49","54","61","45","34","27","32","19","46","40","5"
"S01009861","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","79","102","109","118","114","120","115","105","120","86","88","98","77","50","48","41","32","45","33","18","44","4"
"S01009862","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","35","42","47","50","60","62","47","47","68","46","58","62","49","60","29","19","30","36","66","62","16"
"S01009863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","46","24","38","41","44","38","36","39","43","40","44","25","44","35","20","25","21","23","33","18","6"
"S01009864","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76","90","92","76","86","74","67","49","55","40","48","41","31","24","17","8","9","13","15","17","21","1"
"S01009865","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","53","23","30","41","58","46","44","50","47","38","7","14","18","7","9","14","9","13","6","7","0"
"S01009866","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","26","22","25","19","18","27","19","19","21","21","25","19","18","11","13","7","9","13","28","18","1"
"S01009867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","24","42","40","51","51","65","58","49","72","58","49","54","49","55","20","27","16","24","24","28","6"
"S01009868","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","5","7","11","11","19","13","5","6","11","12","13","19","19","16","13","12","9","12","9","15","4"
"S01009869","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","15","14","10","20","22","23","31","20","12","11","21","14","17","11","15","15","11","5","11","6","6"
"S01009870","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","41","32","32","54","34","50","46","43","21","37","58","26","53","27","18","26","18","8","22","18","3"
"S01009871","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","13","19","23","45","11","16","11","17","22","32","13","16","14","18","11","16","13","28","13","14","1"
"S01009872","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","26","34","15","22","23","17","21","22","17","12","11","25","25","13","19","10","14","7","22","8","1"
"S01009873","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","29","28","42","44","62","31","25","51","44","26","39","29","16","22","21","27","20","9","16","32","1"
"S01009874","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","14","13","18","11","10","9","9","9","10","6","17","5","18","14","19","14","18","7","14","11","3"
"S01009875","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","28","26","33","45","26","14","36","32","23","29","26","29","31","34","17","22","16","22","18","3"
"S01009876","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","7","18","19","15","14","35","17","39","18","17","29","25","31","18","19","14","10","8","9","2","1"
"S01009877","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","14","6","17","17","15","14","12","7","9","4","5","10","6","3","1","6","5","4","5","8","3"
"S01009878","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","15","12","24","26","21","29","10","9","22","11","14","16","22","26","14","14","7","6","3","4","1"
"S01009879","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","35","75","32","18","10","4","6","4","7","8","6","0","0","2","0","1","0","3","2","3","0"
"S01009880","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9","5","11","11","4","14","6","4","8","3","5","5","1","2","4","3","8","4","3","3","0"
"S01009881","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","7","24","38","17","9","16","16","12","12","14","10","13","7","14","4","13","9","5","13","15","4"
"S01009882","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","22","19","16","15","24","23","26","25","25","16","41","23","33","22","17","22","28","29","39","13","3"
"S01009883","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","25","43","42","17","26","23","22","22","27","24","16","15","20","4","6","10","29","15","12","2","3"
"S01009884","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","16","11","11","9","18","6","8","9","6","12","17","25","14","11","19","12","11","1","9","10","6","3"
"S01009885","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","9","19","19","21","11","6","17","14","6","15","10","35","7","8","7","6","0","12","13","12","1"
"S01009886","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","13","9","12","11","15","9","25","19","14","21","27","22","14","11","8","7","4","5","5","2","0"
"S01009887","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","27","35","17","29","35","26","34","41","28","28","35","39","26","52","34","23","27","29","47","32","15"
"S01009888","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","19","15","25","19","15","16","16","16","20","26","32","31","27","21","17","20","27","28","22","11","6"
"S01009889","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","21","12","21","16","16","39","33","28","35","23","29","18","35","30","23","29","28","31","22","26","2"
"S01009890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","19","23","17","12","15","24","30","29","37","33","21","33","31","27","25","19","13","19","15","10","6"
"S01009891","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","39","13","40","58","35","50","58","63","58","43","36","29","28","41","31","21","22","18","20","13","21","6"
"S01009892","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","12","10","15","26","50","53","44","39","39","41","31","47","31","28","25","19","30","21","22","23","3"
"S01009893","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","34","34","35","53","56","48","42","43","55","24","39","42","40","40","43","39","37","34","44","46","6"
"S01009894","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","9","11","26","11","16","19","20","30","35","15","26","20","19","27","18","12","23","19","20","19","6"
"S01009895","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","12","16","12","14","25","26","23","31","30","30","17","22","29","26","17","20","16","9","21","16","2"
"S01009896","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","24","9","22","21","36","27","35","28","24","28","27","27","37","25","8","9","9","11","17","19","3"
"S01009897","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","21","15","17","15","28","22","16","43","46","26","39","24","22","29","16","40","30","26","19","15","2"
"S01009898","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","17","19","19","24","22","34","24","22","30","21","20","26","26","16","12","18","11","16","12","7","1"
"S01009899","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6","19","5","1","6","4","12","10","8","6","17","10","12","6","3","9","4","7","5","3","0"
