"code","1911","1912","1913","1914","1915","1920","1922","1923","1990","1991","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"S00115232","0","0","0","0","0","0","0","0","0","0","0","0","8","11","8","6","5","11","6","13","3","3","2","1","2","1","4","1","1","0","1","2","2","0"
"S00115217","0","0","0","0","0","0","0","0","0","0","0","0","44","50","27","18","21","27","23","22","37","9","9","13","6","7","12","15","23","3","6","5","9","0"
"S00115211","0","0","0","0","0","0","0","0","0","0","0","0","8","11","13","4","6","8","7","3","1","7","0","1","3","0","2","3","0","2","1","3","2","0"
"S00115231","0","0","0","0","0","0","0","0","0","0","0","0","11","12","15","18","9","8","7","11","11","4","2","1","5","6","5","1","2","1","7","7","12","0"
"S00115230","0","0","0","0","0","0","0","0","0","0","0","0","4","4","5","5","3","7","2","4","1","4","1","2","5","2","5","0","2","2","4","3","3","0"
"S00115235","0","0","0","0","0","0","0","0","0","0","0","0","1","7","2","3","2","6","7","10","10","10","3","3","2","2","1","3","0","0","0","1","1","0"
"S00115212","0","0","0","0","0","0","0","0","0","0","0","0","1","1","4","3","4","5","0","4","1","1","2","0","1","2","1","4","0","1","0","0","1","0"
"S00115229","0","0","0","0","0","0","0","0","0","0","0","0","0","5","10","8","3","4","10","3","6","9","2","4","5","8","3","7","1","3","2","0","4","0"
"S00115213","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","2","2","3","1","8","1","1","1","2","0","2","1","3","0","5","3","2","1","0"
"S00115218","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","3","7","1","1","3","2","3","1","1","2","1","2","2","0","1","0","1","1","0"
"S00116249","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","3","2","1","5","5","3","1","0","0","5","0","1","1","0","1","0","0","0"
"S00117410","0","0","0","0","0","0","0","0","0","0","0","0","4","2","7","5","1","2","1","3","6","1","2","1","4","3","0","0","0","1","2","2","0","0"
"S00116248","0","0","0","0","0","0","0","0","0","0","0","0","2","4","3","2","0","2","4","0","0","0","4","1","1","6","4","0","0","1","0","0","2","0"
"S00115215","0","0","0","0","0","0","0","0","0","0","0","0","3","7","4","1","0","3","7","4","3","2","1","3","2","7","1","2","1","1","0","2","0","0"
"S00115214","0","0","0","0","0","0","0","0","0","0","0","0","4","6","4","9","8","2","3","4","5","3","2","0","1","4","3","1","0","2","0","0","0","0"
